asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,created_date,modified_date,asset_name,asset_type,st_astext
5110106,CAN,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,3926680.272,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,8864874.16,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,164349.2175,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,2027545.665,0.042249432,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,327619.3709,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,66405.88758,0.001383747,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,110134.7441,0.134122298,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,4841.985487,0.005896579,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,4006441.115,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,8961892.133,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,254425.9116,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,2261230.179,0.045944971,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,524068.4833,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110456,PER,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,154971.7049,0.05426089,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,67798.08655,0.00137756,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,5731.423611,0.002006767,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,4281613.158,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,325768.1285,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,9338820.758,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110456,PER,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,656538.3869,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110106,CAN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,2207179.563,0.04518486,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110300,CAN,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,2699195.719,0.08676818,tonnes_gas_per_product_produced,2022-09-15 13:05:14.064925,,Jackfish,Oil,POINT(-110.9863 55.52150000000001)
5110106,CAN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,66932.14208,0.001370219,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110300,CAN,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,21982.26939,0.000706641,tonnes_gas_per_product_produced,2022-09-15 13:05:14.064925,,Jackfish,Oil,POINT(-110.9863 55.52150000000001)
5110106,CAN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110300,CAN,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.064925,,Jackfish,Oil,POINT(-110.9863 55.52150000000001)
5110106,CAN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,4201757.397,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,234837.0683,0.031982234,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,9194638.973,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,6008.185016,0.000818249,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,2013292.802,0.04750902,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,61585.04366,0.001453264,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,413880.9818,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_20yr,791403.5023,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,3848527.103,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2,217896.4776,0.031831803,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,8462706.548,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,ch4,5429.427355,0.000793168,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,1718700.284,0.046836502,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110340,ARG,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_100yr,379693.4128,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,55472.31076,0.001511682,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2016-01-01 00:00:00,2016-12-31 00:00:00,annual,co2e_20yr,723257.4395,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2,205632.0996,0.032012734,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,3371775.144,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,ch4,5017.869268,0.00078118,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110106,CAN,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,7561731.284,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.057258,,Bakken-CA,Oil,POINT(-101.9706 49.721500000000006)
5110340,ARG,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.066516,,Las Heras,Oil,POINT(-68.6434 -46.4673)
5110135,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110456,PER,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,130874.8096,0.060283036,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110135,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,709918.8455,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110456,PER,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,5158.333868,0.002376011,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110135,LBY,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,1499783.918,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110456,PER,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110135,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,276611.7435,0.028256999,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110456,PER,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_100yr,284593.1589,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110135,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,12981.94581,0.001326158,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110456,PER,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2e_20yr,578358.7666,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.071116,,Pena Negra,Oil,POINT(-81.2881 -4.2825)
5110135,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,357.744811,0.001222712,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,663473.7287,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,1404486.505,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_100yr,19577.80396,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,278380.3675,0.027881576,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2e_20yr,40353.84272,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,13060.14885,0.001308058,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2,7836.490322,0.03050951,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,ch4,313.157931,0.001219206,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,667572.8033,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,1413556.036,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_100yr,17168.59667,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,231478.2472,0.039999295,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2019-01-01 00:00:00,2019-12-31 00:00:00,annual,co2e_20yr,35370.16342,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,11046.24577,0.001908784,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2,7973.420848,0.031023134,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,ch4,329.4200931,0.001281714,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,560656.3711,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,1181919.645,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_100yr,17790.13962,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,256005.356,0.030173253,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2020-01-01 00:00:00,2020-12-31 00:00:00,annual,co2e_20yr,36884.13104,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,12011.62142,0.001415711,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2,14420.25991,0.031089662,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,ch4,570.3241343,0.001229602,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,613951.6743,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110135,LBY,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,1297647.38,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.058453,,Bouri,Oil,POINT(12.506100000000002 33.9036)
5110548,BLZ,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_100yr,31415.91911,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110522,CUB,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_100yr,270485.7476,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.073816,,Seboruco,Oil,POINT(-81.643 23.133)
5110548,BLZ,oil-and-gas-production-and-transport,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,co2e_20yr,64586.5667,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110522,CUB,oil-and-gas-production-and-transport,2017-01-01 00:00:00,2017-12-31 00:00:00,annual,co2e_20yr,543055.7261,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.073816,,Seboruco,Oil,POINT(-81.643 23.133)
5110548,BLZ,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,co2,15838.58703,0.030480298,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110522,CUB,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,co2,146597.0525,0.023787975,tonnes_gas_per_product_produced,2022-09-15 13:05:14.073816,,Seboruco,Oil,POINT(-81.643 23.133)
5110548,BLZ,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,ch4,643.6704119,0.001238701,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
5110522,CUB,oil-and-gas-production-and-transport,2018-01-01 00:00:00,2018-12-31 00:00:00,annual,ch4,4995.279803,0.000810573,tonnes_gas_per_product_produced,2022-09-15 13:05:14.073816,,Seboruco,Oil,POINT(-81.643 23.133)
5110548,BLZ,oil-and-gas-production-and-transport,2015-01-01 00:00:00,2015-12-31 00:00:00,annual,n2o,,,tonnes_gas_per_product_produced,2022-09-15 13:05:14.074809,,Spanish Lookout,Oil,POINT(-88.9994 17.2467)
